timestamp,utc,id,price,size
1592226677279,2020-06-15 13:11:17.279000,459151769,42.548,-9.177
1592226661408,2020-06-15 13:11:01.408000,459151768,42.557,-0.08183568
1592226486265,2020-06-15 13:08:06.265000,459151766,42.588,8.11995722
1592226414027,2020-06-15 13:06:54.027000,459151764,42.549,6.16709398
1592226414027,2020-06-15 13:06:54.027000,459151763,42.549,1.95190602
1592226298372,2020-06-15 13:04:58.372000,459151761,42.549,3.67591127
1592226298372,2020-06-15 13:04:58.372000,459151760,42.549,2.49271249
1592226278745,2020-06-15 13:04:38.745000,459151757,42.549,5.97256512
1592226267140,2020-06-15 13:04:27.140000,459151756,42.55,6.89070042
1592226246621,2020-06-15 13:04:06.621000,459151754,42.554,6.72560783
1592226210967,2020-06-15 13:03:30.967000,459151752,42.554,2.0
1592226016509,2020-06-15 13:00:16.509000,459151741,42.619,-1.192635
1592226016509,2020-06-15 13:00:16.509000,459151740,42.62,-8.24
1592226016509,2020-06-15 13:00:16.509000,459151739,42.622,-2.537365
1592226016509,2020-06-15 13:00:16.509000,459151738,42.622,-20.0
1592226016509,2020-06-15 13:00:16.509000,459151737,42.623,-8.0
1592225825210,2020-06-15 12:57:05.210000,459151721,42.631,6.5
1592225724518,2020-06-15 12:55:24.518000,459151712,42.61,1.41780548
1592225724518,2020-06-15 12:55:24.518000,459151711,42.6,8.11023603
1592225724518,2020-06-15 12:55:24.518000,459151710,42.6,9.26195849
1592225715621,2020-06-15 12:55:15.621000,459151709,42.6,10.73804151
1592225715621,2020-06-15 12:55:15.621000,459151708,42.598,8.11137849
1592225641614,2020-06-15 12:54:01.614000,459151706,42.591,2.537365
1592225641614,2020-06-15 12:54:01.614000,459151705,42.587,8.197275
1592225573504,2020-06-15 12:52:53.504000,459151704,42.599,6.44075541
1592225531403,2020-06-15 12:52:11.403000,459151702,42.597,-0.97258077
1592225531403,2020-06-15 12:52:11.403000,459151701,42.598,-4.51984348
1592225531399,2020-06-15 12:52:11.399000,459151700,42.598,-3.33333333
1592225531394,2020-06-15 12:52:11.394000,459151699,42.598,-1.17424242
1592225462363,2020-06-15 12:51:02.363000,459151698,42.59,1.845
1592225461146,2020-06-15 12:51:01.146000,459151697,42.59,1.67765235
1592225461146,2020-06-15 12:51:01.146000,459151696,42.59,8.32231726
1592225422457,2020-06-15 12:50:22.457000,459151695,42.59,4.14042
1592225417326,2020-06-15 12:50:17.326000,459151694,42.59,0.26875525
1592225147571,2020-06-15 12:45:47.571000,459151692,42.645,-0.1
1592225146041,2020-06-15 12:45:46.041000,459151691,42.66,-99.0
1592225144089,2020-06-15 12:45:44.089000,459151690,42.66,-17.7018
1592225144089,2020-06-15 12:45:44.089000,459151689,42.667,-41.2982
1592225144089,2020-06-15 12:45:44.089000,459151688,42.668,-8.0
1592225144089,2020-06-15 12:45:44.089000,459151687,42.673,-32.0
1592224954039,2020-06-15 12:42:34.039000,459151680,42.689,9.14185686
1592224889271,2020-06-15 12:41:29.271000,459151676,42.699,0.1
1592224837169,2020-06-15 12:40:37.169000,459151675,42.73,-0.00057853
1592224836949,2020-06-15 12:40:36.949000,459151674,42.73,-12.96
1592224836875,2020-06-15 12:40:36.875000,459151673,42.73,-17.03942147
1592224836875,2020-06-15 12:40:36.875000,459151672,42.731,-0.0003
1592224829287,2020-06-15 12:40:29.287000,459151671,42.731,-1.404
1592224786494,2020-06-15 12:39:46.494000,459151665,42.731,-0.1
1592224731778,2020-06-15 12:38:51.778000,459151664,42.731,-0.08
1592224676961,2020-06-15 12:37:56.961000,459151663,42.731,-0.1
1592224438305,2020-06-15 12:33:58.305000,459151658,42.781,7.46409007
1592224383681,2020-06-15 12:33:03.681000,459151657,42.766,8.61151072
1592224375282,2020-06-15 12:32:55.282000,459151656,42.78,6.29602824
1592224298731,2020-06-15 12:31:38.731000,459151655,42.779,-18.6703637
1592224298731,2020-06-15 12:31:38.731000,459151654,42.779,-20.0
1592224298731,2020-06-15 12:31:38.731000,459151653,42.779,-10.32
1592224298731,2020-06-15 12:31:38.731000,459151652,42.779,-1.0096363
1592223942622,2020-06-15 12:25:42.622000,459151647,42.701,-0.08716778
1592223865927,2020-06-15 12:24:25.927000,459151643,42.75,-33.458517
1592223638531,2020-06-15 12:20:38.531000,459151635,42.732,-20.0
1592223638531,2020-06-15 12:20:38.531000,459151634,42.742,-10.0
1592223598960,2020-06-15 12:19:58.960000,459151632,42.76,0.1
1592223491283,2020-06-15 12:18:11.283000,459151629,42.75,27.25929545
1592223491283,2020-06-15 12:18:11.283000,459151628,42.744,2.74070455
1592223488546,2020-06-15 12:18:08.546000,459151627,42.742,7.25929545
1592223421763,2020-06-15 12:17:01.763000,459151625,42.756,-20.0
1592223421763,2020-06-15 12:17:01.763000,459151624,42.766,-10.0
1592223313725,2020-06-15 12:15:13.725000,459151623,42.751,2.85860586
1592223248191,2020-06-15 12:14:08.191000,459151622,42.765,-14.41540907
1592223248191,2020-06-15 12:14:08.191000,459151621,42.765,-10.39239736
1592223248191,2020-06-15 12:14:08.191000,459151620,42.766,-8.46747911
1592223142370,2020-06-15 12:12:22.370000,459151616,42.779,0.1
1592223128462,2020-06-15 12:12:08.462000,459151615,42.759,-0.25
1592223127562,2020-06-15 12:12:07.562000,459151614,42.765,6.99690481
1592223009227,2020-06-15 12:10:09.227000,459151610,42.796,7.42051391
1592222927888,2020-06-15 12:08:47.888000,459151609,42.811,21.92935983
1592222927888,2020-06-15 12:08:47.888000,459151608,42.811,7.37820911
1592222927888,2020-06-15 12:08:47.888000,459151607,42.811,0.69243106
1592222906912,2020-06-15 12:08:26.912000,459151605,42.811,7.37849191
1592222807849,2020-06-15 12:06:47.849000,459151600,42.811,2.22439212
1592222807324,2020-06-15 12:06:47.324000,459151599,42.811,7.77560788
1592222807324,2020-06-15 12:06:47.324000,459151598,42.805,19.18315919
1592222807324,2020-06-15 12:06:47.324000,459151597,42.804,8.07158293
1592222778942,2020-06-15 12:06:18.942000,459151596,42.804,5.0
1592222733039,2020-06-15 12:05:33.039000,459151589,42.804,13.25861489
1592222733039,2020-06-15 12:05:33.039000,459151588,42.798,8.72645511
1592222618839,2020-06-15 12:03:38.839000,459151578,42.798,-8.52002327
1592222322066,2020-06-15 11:58:42.066000,459151569,42.79,0.1
1592222242069,2020-06-15 11:57:22.069000,459151565,42.79,7.4233541
1592222223104,2020-06-15 11:57:03.104000,459151563,42.792,8.5645126
1592222167290,2020-06-15 11:56:07.290000,459151561,42.804,0.101
1592222165759,2020-06-15 11:56:05.759000,459151560,42.804,8.17151162
1592222020587,2020-06-15 11:53:40.587000,459151552,42.733,8.0859
1592221990300,2020-06-15 11:53:10.300000,459151549,42.732,-0.1
1592221869220,2020-06-15 11:51:09.220000,459151544,42.75,-0.61733017
1592221864464,2020-06-15 11:51:04.464000,459151543,42.75,-4.38266983
1592221864464,2020-06-15 11:51:04.464000,459151542,42.75,-1.86562406
1592221843714,2020-06-15 11:50:43.714000,459151541,42.75,-8.13437594
1592221722984,2020-06-15 11:48:42.984000,459151537,42.754,0.1
1592221625767,2020-06-15 11:47:05.767000,459151536,42.784,1.0
1592221514044,2020-06-15 11:45:14.044000,459151533,42.789,4.95155146
1592221514044,2020-06-15 11:45:14.044000,459151532,42.789,2.82545052
1592221444134,2020-06-15 11:44:04.134000,459151530,42.789,5.0
1592221366026,2020-06-15 11:42:46.026000,459151527,42.789,0.25
1592221327940,2020-06-15 11:42:07.940000,459151526,42.751,8.08158968
1592221111332,2020-06-15 11:38:31.332000,459151524,42.766,1.65806463
1592221110355,2020-06-15 11:38:30.355000,459151523,42.766,6.78736865
1592220969402,2020-06-15 11:36:09.402000,459151521,42.789,-9.99
1592220824330,2020-06-15 11:33:44.330000,459151515,42.788,-10.0
1592220663227,2020-06-15 11:31:03.227000,459151513,42.753,-9.08482102
1592220635685,2020-06-15 11:30:35.685000,459151512,42.76,-10.22383288
1592220612349,2020-06-15 11:30:12.349000,459151510,42.763,-11.73963809
1592220576600,2020-06-15 11:29:36.600000,459151509,42.751,0.1
1592220287689,2020-06-15 11:24:47.689000,459151501,42.761,-4.06096319
1592220196207,2020-06-15 11:23:16.207000,459151498,42.72,-7.18220079
1592220193068,2020-06-15 11:23:13.068000,459151496,42.742,0.1
1592220058431,2020-06-15 11:20:58.431000,459151489,42.703,1.0
1592220024242,2020-06-15 11:20:24.242000,459151488,42.67,47.33268053
1592220024242,2020-06-15 11:20:24.242000,459151487,42.669,7.62691684
1592220024242,2020-06-15 11:20:24.242000,459151486,42.664,80.0
1592220018515,2020-06-15 11:20:18.515000,459151485,42.669,1.0
1592220017882,2020-06-15 11:20:17.882000,459151484,42.643,-0.14850871
1592220005103,2020-06-15 11:20:05.103000,459151483,42.65,-5.93903681
1592219933156,2020-06-15 11:18:53.156000,459151480,42.57,-10.1353003
1592219909080,2020-06-15 11:18:29.080000,459151479,42.55,-4.417008
1592219705577,2020-06-15 11:15:05.577000,459151473,42.589,6.339724
1592219507454,2020-06-15 11:11:47.454000,459151468,42.549,1.30108818
1592219506871,2020-06-15 11:11:46.871000,459151467,42.549,5.73461649
1592219506871,2020-06-15 11:11:46.871000,459151466,42.549,1.08425255
1592219498685,2020-06-15 11:11:38.685000,459151465,42.549,6.03570467
1592219497432,2020-06-15 11:11:37.432000,459151464,42.549,0.19897387
1592219497432,2020-06-15 11:11:37.432000,459151463,42.549,0.80102613
1592219471240,2020-06-15 11:11:11.240000,459151458,42.549,7.32036264
1592219445537,2020-06-15 11:10:45.537000,459151456,42.547,-5.0
1592219346600,2020-06-15 11:09:06.600000,459151453,42.56,0.1
1592219332725,2020-06-15 11:08:52.725000,459151452,42.499,2.71103801
1592219332609,2020-06-15 11:08:52.609000,459151451,42.499,4.08814136
1592219332609,2020-06-15 11:08:52.609000,459151450,42.499,1.33033108
1592219324576,2020-06-15 11:08:44.576000,459151448,42.498,-0.30309
1592219320437,2020-06-15 11:08:40.437000,459151447,42.499,6.82650067
1592219281743,2020-06-15 11:08:01.743000,459151444,42.5,18.85913285
1592219281743,2020-06-15 11:08:01.743000,459151443,42.499,10.21972596
1592219281743,2020-06-15 11:08:01.743000,459151442,42.495,0.92114119
1592219275931,2020-06-15 11:07:55.931000,459151441,42.478,4.87052408
1592219275931,2020-06-15 11:07:55.931000,459151440,42.478,1.8448789
1592219232385,2020-06-15 11:07:12.385000,459151439,42.477,-23.36
1592219232385,2020-06-15 11:07:12.385000,459151438,42.477,-6.64
1592219180525,2020-06-15 11:06:20.525000,459151436,42.478,12.15070295
1592219180525,2020-06-15 11:06:20.525000,459151435,42.478,0.00029705
1592219178487,2020-06-15 11:06:18.487000,459151434,42.478,17.534
1592219104589,2020-06-15 11:05:04.589000,459151432,42.451,-0.92114119
1592218936121,2020-06-15 11:02:16.121000,459151431,42.44,-0.25
1592218936116,2020-06-15 11:02:16.116000,459151430,42.44,-0.1
1592218935856,2020-06-15 11:02:15.856000,459151429,42.44,-18.090636
1592218935856,2020-06-15 11:02:15.856000,459151428,42.44,-0.1
1592218934795,2020-06-15 11:02:14.795000,459151427,42.504,-0.00040327
1592218924250,2020-06-15 11:02:04.250000,459151424,42.505,0.1
1592218923031,2020-06-15 11:02:03.031000,459151415,42.504,-29.685
1592218907040,2020-06-15 11:01:47.040000,459151414,42.504,-6.68105584
1592218867114,2020-06-15 11:01:07.114000,459151413,42.504,-9.34756655
1592218848415,2020-06-15 11:00:48.415000,459151411,42.531,-0.90297335
1592218768385,2020-06-15 10:59:28.385000,459151410,42.52,4.16209759
1592218684733,2020-06-15 10:58:04.733000,459151408,42.567,-25.0
1592218576294,2020-06-15 10:56:16.294000,459151400,42.584,-2.5
1592218543496,2020-06-15 10:55:43.496000,459151397,42.623,-0.25
1592218443532,2020-06-15 10:54:03.532000,459151394,42.7,20.4829
1592218420952,2020-06-15 10:53:40.952000,459151391,42.73,34.3346
1592218412910,2020-06-15 10:53:32.910000,459151390,42.73,15.8756
1592218412910,2020-06-15 10:53:32.910000,459151389,42.721,10.0
1592218398473,2020-06-15 10:53:18.473000,459151388,42.709,3.38351845
1592218398473,2020-06-15 10:53:18.473000,459151387,42.709,2.55956225
1592218380347,2020-06-15 10:53:00.347000,459151386,42.709,3.24591253
1592218380347,2020-06-15 10:53:00.347000,459151385,42.709,2.28406243
1592218352113,2020-06-15 10:52:32.113000,459151384,42.709,4.41386161
1592218352113,2020-06-15 10:52:32.113000,459151383,42.709,1.39161317
1592218338873,2020-06-15 10:52:18.873000,459151382,42.709,3.78998538
1592218338873,2020-06-15 10:52:18.873000,459151381,42.709,2.90793866
1592218327454,2020-06-15 10:52:07.454000,459151380,42.709,5.18254572
1592218301346,2020-06-15 10:51:41.346000,459151376,42.696,3.36364199
1592218299315,2020-06-15 10:51:39.315000,459151375,42.696,5.01925554
1592218271778,2020-06-15 10:51:11.778000,459151373,42.696,0.27130159
1592218206725,2020-06-15 10:50:06.725000,459151368,42.658,-0.75
1592218203797,2020-06-15 10:50:03.797000,459151367,42.657,-0.08652554
1592218200420,2020-06-15 10:50:00.420000,459151365,42.678,0.15
1592218199024,2020-06-15 10:49:59.024000,459151364,42.65,0.93814997
1592218199024,2020-06-15 10:49:59.024000,459151363,42.629,3e-08
1592218198934,2020-06-15 10:49:58.934000,459151362,42.629,6.30039614
1592218198934,2020-06-15 10:49:58.934000,459151361,42.629,4.57478386
1592218186203,2020-06-15 10:49:46.203000,459151359,42.629,7.88119975
1592218141237,2020-06-15 10:49:01.237000,459151357,42.589,0.5
1592218141203,2020-06-15 10:49:01.203000,459151356,42.589,7.53366874
1592218131533,2020-06-15 10:48:51.533000,459151355,42.569,2.85241769
1592218130868,2020-06-15 10:48:50.868000,459151354,42.569,6.86131658
1592218130534,2020-06-15 10:48:50.534000,459151353,42.569,7.9160756
1592218014506,2020-06-15 10:46:54.506000,459151352,42.568,-0.15
1592217911419,2020-06-15 10:45:11.419000,459151343,42.596,-0.87241559
1592217843776,2020-06-15 10:44:03.776000,459151341,42.61,0.27808
1592217707217,2020-06-15 10:41:47.217000,459151334,42.64,-23.08442626
1592217707217,2020-06-15 10:41:47.217000,459151333,42.641,-3.46939023
1592217707217,2020-06-15 10:41:47.217000,459151332,42.641,-10.58878351
1592217707217,2020-06-15 10:41:47.217000,459151331,42.641,-35.1774
1592217707217,2020-06-15 10:41:47.217000,459151330,42.645,-7.68
1592217660694,2020-06-15 10:41:00.694000,459151329,42.6,-14.81311049
1592217660694,2020-06-15 10:41:00.694000,459151328,42.603,-160.0
1592217660694,2020-06-15 10:41:00.694000,459151327,42.606,-90.0
1592217660694,2020-06-15 10:41:00.694000,459151326,42.61,-28.23966305
1592217660694,2020-06-15 10:41:00.694000,459151325,42.612,-11.713305
1592217660694,2020-06-15 10:41:00.694000,459151324,42.614,-50.66296584
1592217660694,2020-06-15 10:41:00.694000,459151323,42.618,-413.999
1592217660694,2020-06-15 10:41:00.694000,459151322,42.625,-7.71999452
1592217660694,2020-06-15 10:41:00.694000,459151321,42.627,-8.98131013
1592217660694,2020-06-15 10:41:00.694000,459151320,42.632,-23.33
1592217660694,2020-06-15 10:41:00.694000,459151319,42.633,-40.8427
1592217660694,2020-06-15 10:41:00.694000,459151318,42.639,-38.9163
1592217660694,2020-06-15 10:41:00.694000,459151317,42.641,-1.25
1592217660694,2020-06-15 10:41:00.694000,459151316,42.646,-4.07291094
1592217660694,2020-06-15 10:41:00.694000,459151315,42.65,-8.0
1592217660694,2020-06-15 10:41:00.694000,459151314,42.653,-35.14405
1592217660694,2020-06-15 10:41:00.694000,459151313,42.654,-168.69807262
1592217660694,2020-06-15 10:41:00.694000,459151312,42.67,-173.0
1592217660694,2020-06-15 10:41:00.694000,459151311,42.683,-2.42625416
1592217660694,2020-06-15 10:41:00.694000,459151310,42.683,-195.98115556
1592217628616,2020-06-15 10:40:28.616000,459151309,42.683,-0.00913639
1592217432596,2020-06-15 10:37:12.596000,459151305,42.703,-2.84
1592217400274,2020-06-15 10:36:40.274000,459151304,42.712,-2.879907
1592217254343,2020-06-15 10:34:14.343000,459151299,42.73,-7.57374584
1592217195782,2020-06-15 10:33:15.782000,459151298,42.736,0.1
1592217185728,2020-06-15 10:33:05.728000,459151297,42.737,0.1
1592216704720,2020-06-15 10:25:04.720000,459151295,42.862,10.0
1592216660683,2020-06-15 10:24:20.683000,459151290,42.87,45.7276
1592216660683,2020-06-15 10:24:20.683000,459151289,42.868,9.8224
1592216660683,2020-06-15 10:24:20.683000,459151288,42.864,20.0
1592216660683,2020-06-15 10:24:20.683000,459151287,42.863,24.45
1592216660683,2020-06-15 10:24:20.683000,459151286,42.863,0.75
1592216660683,2020-06-15 10:24:20.683000,459151285,42.863,1.25
1592216631738,2020-06-15 10:23:51.738000,459151280,42.886,306.05481592
1592216631738,2020-06-15 10:23:51.738000,459151279,42.885,449.99777016
1592216631738,2020-06-15 10:23:51.738000,459151278,42.884,8.0
1592216631738,2020-06-15 10:23:51.738000,459151277,42.884,16.59577971
1592216631738,2020-06-15 10:23:51.738000,459151276,42.875,34.98526
1592216631738,2020-06-15 10:23:51.738000,459151275,42.871,16.35
1592216631738,2020-06-15 10:23:51.738000,459151274,42.865,34.99379
1592216631738,2020-06-15 10:23:51.738000,459151273,42.859,77.10752159
1592216631738,2020-06-15 10:23:51.738000,459151272,42.854,35.00219
1592216631738,2020-06-15 10:23:51.738000,459151271,42.851,21.15
1592216631738,2020-06-15 10:23:51.738000,459151270,42.843,18.7609
1592216631738,2020-06-15 10:23:51.738000,459151269,42.833,80.0
1592216631738,2020-06-15 10:23:51.738000,459151268,42.832,39.5539
1592216631738,2020-06-15 10:23:51.738000,459151267,42.82,173.0
1592216631738,2020-06-15 10:23:51.738000,459151266,42.819,168.59807262
1592216631738,2020-06-15 10:23:51.738000,459151265,42.806,45.0
1592216631738,2020-06-15 10:23:51.738000,459151264,42.804,0.25
1592216631738,2020-06-15 10:23:51.738000,459151263,42.804,1.0
1592216623786,2020-06-15 10:23:43.786000,459151262,42.789,2.04380152
1592216550023,2020-06-15 10:22:30.023000,459151259,42.787,0.1
1592216351468,2020-06-15 10:19:11.468000,459151248,42.75,0.2
1592216349157,2020-06-15 10:19:09.157000,459151247,42.706,7.88914634
1592216320235,2020-06-15 10:18:40.235000,459151245,42.706,6.87724685
1592216197258,2020-06-15 10:16:37.258000,459151240,42.706,8.00204154
1592216077781,2020-06-15 10:14:37.781000,459151236,42.701,17.0
1592216035564,2020-06-15 10:13:55.564000,459151234,42.691,5.82231671
1592216033463,2020-06-15 10:13:53.463000,459151233,42.691,6.717355
1592216019838,2020-06-15 10:13:39.838000,459151232,42.694,5.18666769
1592216007331,2020-06-15 10:13:27.331000,459151231,42.679,3.86887227
1592216003099,2020-06-15 10:13:23.099000,459151230,42.666,1.13879627
1592216000337,2020-06-15 10:13:20.337000,459151229,42.666,4.6386784
1592215993283,2020-06-15 10:13:13.283000,459151228,42.666,2.3202155
1592215993283,2020-06-15 10:13:13.283000,459151227,42.666,3.03154586
1592215963857,2020-06-15 10:12:43.857000,459151226,42.666,6.96845414
1592215963857,2020-06-15 10:12:43.857000,459151225,42.666,6.76248394
1592215963857,2020-06-15 10:12:43.857000,459151224,42.666,1.33520623
1592215818220,2020-06-15 10:10:18.220000,459151221,42.666,6.76238904
1592215806711,2020-06-15 10:10:06.711000,459151220,42.666,6.75645836
1592215783670,2020-06-15 10:09:43.670000,459151218,42.667,-0.08059073
1592215759454,2020-06-15 10:09:19.454000,459151216,42.66,1.43603379
1592215755540,2020-06-15 10:09:15.540000,459151215,42.66,7.06877063
1592215699120,2020-06-15 10:08:19.120000,459151213,42.666,10.22383288
1592215668147,2020-06-15 10:07:48.147000,459151212,42.687,8.09177769
1592215663638,2020-06-15 10:07:43.638000,459151211,42.687,5.28768879
1592215662271,2020-06-15 10:07:42.271000,459151210,42.687,10.14854228
1592215655189,2020-06-15 10:07:35.189000,459151209,42.692,8.71217582
1592215651398,2020-06-15 10:07:31.398000,459151208,42.7,10.05145903
1592215357348,2020-06-15 10:02:37.348000,459151206,42.771,0.101
1592215355331,2020-06-15 10:02:35.331000,459151205,42.762,7.30959667
1592215162624,2020-06-15 09:59:22.624000,459151197,42.76,0.1
1592215085451,2020-06-15 09:58:05.451000,459151194,42.728,8.25510608
1592215053584,2020-06-15 09:57:33.584000,459151189,42.708,-2.3
1592215053584,2020-06-15 09:57:33.584000,459151188,42.709,-8.0
1592214888332,2020-06-15 09:54:48.332000,459151184,42.76,7.22125093
1592214853350,2020-06-15 09:54:13.350000,459151182,42.75,7.25128538
1592214789275,2020-06-15 09:53:09.275000,459151180,42.753,1.58493708
1592214631299,2020-06-15 09:50:31.299000,459151177,42.741,8.17834037
1592214605327,2020-06-15 09:50:05.327000,459151176,42.713,1.66019009
1592214604966,2020-06-15 09:50:04.966000,459151175,42.713,6.52389504
1592214341256,2020-06-15 09:45:41.256000,459151171,42.705,-0.1
1592214277509,2020-06-15 09:44:37.509000,459077170,42.711,0.1
1592214133690,2020-06-15 09:42:13.690000,459077167,42.68,5.88563464
1592214133690,2020-06-15 09:42:13.690000,459077166,42.68,2.30401144
1592213989437,2020-06-15 09:39:49.437000,459077165,42.68,0.10008856
1592213989437,2020-06-15 09:39:49.437000,459077164,42.68,3.17347848
1592213989437,2020-06-15 09:39:49.437000,459077163,42.68,2.6120676
1592213924656,2020-06-15 09:38:44.656000,459077160,42.679,-1.06541919
1592213913819,2020-06-15 09:38:33.819000,459077159,42.68,1.0
1592213913428,2020-06-15 09:38:33.428000,459077158,42.68,1.4041
1592213881529,2020-06-15 09:38:01.529000,459077156,42.68,3.0
1592213868988,2020-06-15 09:37:48.988000,459077155,42.68,0.3
1592213844218,2020-06-15 09:37:24.218000,459077151,42.63,3.90617061
1592213844128,2020-06-15 09:37:24.128000,459077150,42.63,1.36006144
1592213844128,2020-06-15 09:37:24.128000,459077149,42.63,5.12897745
1592213813818,2020-06-15 09:36:53.818000,459077148,42.629,-1.4041
1592213810769,2020-06-15 09:36:50.769000,459077147,42.629,-1.417
1592213793378,2020-06-15 09:36:33.378000,459077145,42.63,6.58279006
1592213672711,2020-06-15 09:34:32.711000,459077144,42.617,-0.08560601
1592213544529,2020-06-15 09:32:24.529000,459077142,42.637,1.29820996
1592213544529,2020-06-15 09:32:24.529000,459077141,42.637,4.23479537
1592213528977,2020-06-15 09:32:08.977000,459077140,42.637,1.49245672
1592213528977,2020-06-15 09:32:08.977000,459077139,42.637,3.88592178
1592213513931,2020-06-15 09:31:53.931000,459077138,42.637,1.10506236
1592213513931,2020-06-15 09:31:53.931000,459077137,42.637,0.8540842
1592213513931,2020-06-15 09:31:53.931000,459077136,42.637,4.24602564
1592213507879,2020-06-15 09:31:47.879000,459077135,42.637,7.15906512
1592213494366,2020-06-15 09:31:34.366000,459077134,42.636,-0.15
1592213490566,2020-06-15 09:31:30.566000,459077133,42.636,-0.15
1592213467265,2020-06-15 09:31:07.265000,459077132,42.637,6.23873017
1592213454359,2020-06-15 09:30:54.359000,459077131,42.638,6.73629163
1592213451449,2020-06-15 09:30:51.449000,459077130,42.645,7.77183113
1592213149656,2020-06-15 09:25:49.656000,459077125,42.652,0.1
1592213146291,2020-06-15 09:25:46.291000,459077124,42.66,0.1
1592213120730,2020-06-15 09:25:20.730000,459077123,42.668,1.417
1592213103849,2020-06-15 09:25:03.849000,459077122,42.661,-0.27198879
1592213103844,2020-06-15 09:25:03.844000,459077121,42.661,-1.15789516
1592213042885,2020-06-15 09:24:02.885000,459077113,42.69,20.0
1592212654458,2020-06-15 09:17:34.458000,459077087,42.611,-1.6266
1592212596950,2020-06-15 09:16:36.950000,459077082,42.609,-9.57688501
1592212402811,2020-06-15 09:13:22.811000,459077076,42.529,9.7386563
1592212375977,2020-06-15 09:12:55.977000,459077075,42.524,-10.0
1592212356873,2020-06-15 09:12:36.873000,459077071,42.539,10.0
1592212345691,2020-06-15 09:12:25.691000,459077070,42.51,-0.15
1592212344244,2020-06-15 09:12:24.244000,459077069,42.56,-0.5
1592212267983,2020-06-15 09:11:07.983000,459077067,42.572,-5.0
1592212142977,2020-06-15 09:09:02.977000,459077064,42.62,13.0
1592212087310,2020-06-15 09:08:07.310000,459077063,42.599,8.20570006
1592212071971,2020-06-15 09:07:51.971000,459077062,42.593,5.20647069
1592212069713,2020-06-15 09:07:49.713000,459077061,42.593,3.0
1592212002079,2020-06-15 09:06:42.079000,459077059,42.6,7.94512589
1592211960489,2020-06-15 09:06:00.489000,459077057,42.58,-23.84267204
1592211960489,2020-06-15 09:06:00.489000,459077056,42.588,-4.07053807
1592211960489,2020-06-15 09:06:00.489000,459077055,42.589,-13.18081923
1592211960489,2020-06-15 09:06:00.489000,459077054,42.589,-8.0
1592211960489,2020-06-15 09:06:00.489000,459077053,42.599,-8.46099655
1592211960489,2020-06-15 09:06:00.489000,459077052,42.601,-20.0
1592211960489,2020-06-15 09:06:00.489000,459077051,42.602,-1.26258568
1592211960489,2020-06-15 09:06:00.489000,459077050,42.602,-9.96238843
1592211929183,2020-06-15 09:05:29.183000,459077046,42.606,1.01258568
1592211929183,2020-06-15 09:05:29.183000,459077045,42.599,8.20521849
1592211899855,2020-06-15 09:04:59.855000,459077042,42.599,3.30056374
1592211899362,2020-06-15 09:04:59.362000,459077041,42.599,1.57835695
1592211899362,2020-06-15 09:04:59.362000,459077040,42.599,4.80343802
1592211894528,2020-06-15 09:04:54.528000,459077039,42.599,0.51108078
1592211894528,2020-06-15 09:04:54.528000,459077038,42.599,5.58757009
1592211887793,2020-06-15 09:04:47.793000,459077037,42.599,5.73604382
1592211885798,2020-06-15 09:04:45.798000,459077036,42.599,0.90710468
1592211884429,2020-06-15 09:04:44.429000,459077035,42.599,6.75726486
1592211883802,2020-06-15 09:04:43.802000,459077034,42.599,7.39604859
1592211876676,2020-06-15 09:04:36.676000,459077033,42.598,-2.75801383
1592211862760,2020-06-15 09:04:22.760000,459077032,42.598,-2.74586117
1592211766492,2020-06-15 09:02:46.492000,459077030,42.616,-2.85114461
1592211735517,2020-06-15 09:02:15.517000,459077028,42.619,5.81778436
1592211734369,2020-06-15 09:02:14.369000,459077027,42.619,6.71212591
1592211674299,2020-06-15 09:01:14.299000,459077026,42.64,7.74459754
1592211258441,2020-06-15 08:54:18.441000,459077012,42.678,15.35794588
1592211151161,2020-06-15 08:52:31.161000,459077006,42.657,0.25
1592210934835,2020-06-15 08:48:54.835000,459076982,42.656,-0.1
1592210890108,2020-06-15 08:48:10.108000,459076981,42.619,-79.00512523
1592210890108,2020-06-15 08:48:10.108000,459076980,42.62,-90.0
1592210890108,2020-06-15 08:48:10.108000,459076979,42.639,-160.0
1592210890108,2020-06-15 08:48:10.108000,459076978,42.644,-11.701244
1592210890108,2020-06-15 08:48:10.108000,459076977,42.65,-210.91
1592210890108,2020-06-15 08:48:10.108000,459076976,42.653,-6.65032186
1592210890108,2020-06-15 08:48:10.108000,459076975,42.657,-126.16
1592210890108,2020-06-15 08:48:10.108000,459076974,42.658,-391.84195201
1592210890108,2020-06-15 08:48:10.108000,459076973,42.66,-19.24
1592210890108,2020-06-15 08:48:10.108000,459076972,42.661,-20.49969772
1592210890108,2020-06-15 08:48:10.108000,459076971,42.669,-46.62752279
1592210890108,2020-06-15 08:48:10.108000,459076970,42.672,-4.06914998
1592210890108,2020-06-15 08:48:10.108000,459076969,42.678,-9.5317693
1592210890108,2020-06-15 08:48:10.108000,459076968,42.68,-1.25
1592210890108,2020-06-15 08:48:10.108000,459076967,42.688,-8.0
1592210890108,2020-06-15 08:48:10.108000,459076966,42.7,-173.0
1592210890108,2020-06-15 08:48:10.108000,459076965,42.711,-160.17300271
1592210890108,2020-06-15 08:48:10.108000,459076964,42.711,-6.73107801
